Date,Open,High,Low,Close,Volume
09/30/2019,"102.65","104.06","102.46","103.61","300,232"
09/27/2019,"103.71","104.65","101.65","102.05","256,483"
09/26/2019,"105.67","106.44","103.07","103.24","335,615"
09/25/2019,"105.68","108.13","104.58","106.82","284,046"
09/24/2019,"107.96","108.25","105.09","105.17","341,396"
09/23/2019,"107.61","109.55","107.57","107.64","374,384"
09/20/2019,"107.49","109.54","107.26","108.23","828,170"
09/19/2019,"107.81","109.06","106.77","107.30","328,633"
09/18/2019,"108.91","109.26","106.20","107.21","382,621"
09/17/2019,"108.91","110.21","108.07","109.67","272,223"
09/16/2019,"109.36","111.26","108.92","109.90","252,294"
09/13/2019,"110.81","113.08","110.15","110.40","361,878"
09/12/2019,"108.00","110.85","105.66","110.03","473,033"
09/11/2019,"105.55","108.91","104.27","107.99","529,520"
09/10/2019,"102.25","105.73","101.89","105.02","455,233"
09/09/2019,"100.98","102.54","99.80","102.51","349,165"
09/06/2019,"100.88","102.00","100.26","100.48","321,557"
09/05/2019,"99.46","101.70","99.12","101.05","689,818"
09/04/2019,"98.96","99.06","97.26","97.51","344,856"
09/03/2019,"97.48","97.64","95.35","97.31","328,475"
08/30/2019,"101.46","101.46","98.44","98.59","439,590"
08/29/2019,"99.01","100.95","98.81","100.57","366,741"
08/28/2019,"95.71","97.98","95.25","97.65","274,341"
08/27/2019,"98.69","99.05","95.98","96.05","314,707"
08/26/2019,"99.00","99.00","96.97","97.68","306,700"
08/23/2019,"98.28","98.98","96.21","97.36","526,131"
08/22/2019,"98.64","99.61","97.35","99.05","402,621"
08/21/2019,"98.96","99.16","97.25","98.06","388,997"
08/20/2019,"90.52","97.39","90.52","97.22","1,023,216"
08/19/2019,"88.88","90.78","88.30","90.31","454,256"
08/16/2019,"84.50","86.86","84.29","86.60","474,749"
08/15/2019,"86.08","86.45","83.46","83.51","349,493"
08/14/2019,"86.03","87.16","85.22","85.97","401,742"
08/13/2019,"85.98","89.74","85.98","88.97","391,740"
08/12/2019,"87.70","88.67","86.42","86.57","234,067"
08/09/2019,"89.18","89.77","88.02","88.76","277,563"
08/08/2019,"86.78","90.48","86.46","89.48","595,794"
08/07/2019,"84.29","85.94","82.43","85.67","417,196"
08/06/2019,"85.13","86.51","84.05","85.66","433,525"
08/05/2019,"86.64","87.45","82.57","84.50","677,358"
08/02/2019,"96.24","96.24","88.84","90.00","636,289"
08/01/2019,"102.23","105.66","94.59","96.69","990,053"
07/31/2019,"102.69","103.50","101.51","102.23","589,784"
07/30/2019,"101.63","103.25","100.68","102.57","470,265"
07/29/2019,"100.86","102.76","100.40","102.55","301,142"
07/26/2019,"100.60","101.96","100.60","101.25","270,538"
07/25/2019,"101.13","102.45","99.91","100.12","291,969"
07/24/2019,"97.37","100.92","97.37","100.90","249,487"
07/23/2019,"96.74","98.22","96.39","97.81","269,028"
07/22/2019,"95.88","97.01","95.42","96.01","191,775"
07/19/2019,"96.98","98.18","95.81","95.88","197,810"
07/18/2019,"96.46","97.70","96.06","96.88","216,698"
07/17/2019,"98.36","98.48","96.24","96.75","218,658"
07/16/2019,"97.37","99.65","95.98","98.69","220,215"
07/15/2019,"98.54","98.54","96.95","97.86","191,856"
07/12/2019,"97.30","98.80","97.30","98.43","183,281"
07/11/2019,"96.13","97.49","95.78","97.32","218,559"
07/10/2019,"97.13","97.49","95.30","95.42","230,256"
07/09/2019,"96.02","97.12","95.71","96.75","208,617"
07/08/2019,"98.00","98.08","96.64","96.84","280,436"
07/05/2019,"97.94","98.83","97.15","98.69","147,888"
07/03/2019,"98.23","99.55","97.69","98.66","158,739"
07/02/2019,"96.86","97.89","96.48","97.87","259,919"
