Date,Open,High,Low,Close,Volume
10/23/2018,"61.73","62.58","61.02","62.15","1,917,607"
10/22/2018,"62.56","63.22","61.71","61.83","1,941,571"
10/19/2018,"62.67","62.90","62.25","62.43","1,990,589"
10/18/2018,"62.16","62.88","61.84","62.41","1,941,662"
10/17/2018,"62.15","62.25","61.27","61.97","1,239,781"
10/16/2018,"61.12","62.21","60.76","62.03","1,377,711"
10/15/2018,"60.29","61.48","60.05","61.10","1,854,995"
10/12/2018,"60.39","60.59","59.59","60.29","1,644,946"
10/11/2018,"61.13","61.40","59.66","60.23","3,145,236"
10/10/2018,"62.98","63.24","61.25","61.27","2,230,742"
10/09/2018,"63.31","63.54","62.80","62.83","3,772,881"
10/08/2018,"61.78","63.40","61.66","63.28","3,720,836"
10/05/2018,"60.23","61.56","59.88","61.55","3,088,108"
10/04/2018,"59.13","60.10","58.75","60.00","2,838,601"
10/03/2018,"59.25","59.79","59.09","59.13","2,174,110"
10/02/2018,"58.97","59.38","58.54","59.03","3,508,710"
10/01/2018,"59.72","59.92","58.76","58.85","2,183,391"
09/28/2018,"59.89","60.00","59.32","59.53","3,098,009"
09/27/2018,"59.31","60.20","59.12","59.79","1,587,058"
09/26/2018,"60.65","60.85","59.74","59.76","1,825,766"
09/25/2018,"61.34","61.34","60.35","60.53","2,038,948"
09/24/2018,"61.24","61.45","60.86","60.99","1,911,568"
09/21/2018,"62.38","62.63","61.21","61.24","4,448,961"
09/20/2018,"61.78","62.64","61.78","62.31","2,322,431"
09/19/2018,"62.40","62.63","61.40","61.56","1,852,968"
09/18/2018,"63.26","63.42","61.77","62.37","1,689,407"
09/17/2018,"62.61","63.93","62.17","63.06","1,755,420"
09/14/2018,"63.37","63.81","63.00","63.40","1,086,327"
09/13/2018,"64.00","64.04","63.28","63.50","1,358,912"
09/12/2018,"63.47","63.86","63.25","63.72","1,871,029"
09/11/2018,"63.40","63.76","62.73","63.53","1,508,998"
09/10/2018,"63.42","63.96","63.27","63.39","1,641,993"
09/07/2018,"62.80","63.40","62.57","63.27","2,269,334"
09/06/2018,"62.70","63.61","62.36","63.08","2,050,990"
09/05/2018,"61.61","63.02","60.76","62.50","3,466,169"
09/04/2018,"62.87","63.15","62.43","62.75","2,006,226"
08/31/2018,"62.44","63.16","62.26","62.81","2,781,894"
08/30/2018,"62.94","63.15","62.35","62.55","1,328,557"
