Date,Open,High,Low,Close,Volume
10/07/2019,"130.27","131.57","129.04","130.90","5,842,436"
10/04/2019,"128.69","130.44","128.61","130.27","6,803,210"
10/03/2019,"128.60","129.43","127.54","128.15","8,683,717"
10/02/2019,"128.51","129.22","127.57","129.14","8,343,560"
10/01/2019,"130.80","131.78","129.51","129.55","6,011,451"
09/30/2019,"130.35","130.86","129.82","130.32","5,845,989"
09/27/2019,"130.10","131.00","128.92","129.96","8,402,934"
09/26/2019,"133.14","133.30","129.06","131.27","11,851,670"
09/25/2019,"131.79","133.42","131.22","133.09","6,613,058"
09/24/2019,"134.01","134.15","131.50","131.97","11,940,340"
09/23/2019,"131.99","132.89","131.89","132.46","6,146,871"
09/20/2019,"133.03","133.23","131.61","132.27","25,640,029"
09/19/2019,"137.00","137.36","133.00","133.30","12,585,400"
09/18/2019,"136.41","137.07","135.72","136.80","6,894,548"
09/17/2019,"135.80","136.73","135.67","136.31","4,759,951"
09/16/2019,"136.29","137.24","135.30","135.80","6,329,260"
09/13/2019,"137.85","138.22","137.11","138.02","5,209,146"
09/12/2019,"136.84","138.67","136.54","137.50","7,333,931"
09/11/2019,"135.56","136.24","134.93","136.19","7,896,359"
09/10/2019,"138.12","138.44","134.58","135.79","10,974,580"
09/09/2019,"139.58","140.08","138.48","138.83","5,458,689"
09/06/2019,"139.13","139.81","138.25","139.55","4,089,995"
09/05/2019,"138.92","139.27","138.32","138.84","5,145,232"
09/04/2019,"136.74","138.20","136.39","137.89","4,302,805"
09/03/2019,"136.37","136.42","135.06","136.31","5,998,686"
08/30/2019,"138.29","138.50","136.77","137.26","5,624,066"
08/29/2019,"138.12","138.68","137.42","137.84","6,536,300"
08/28/2019,"134.06","136.73","133.52","136.55","5,957,541"
08/27/2019,"135.77","135.99","134.19","134.49","6,015,348"
08/26/2019,"134.19","134.64","132.55","134.61","8,101,688"
08/23/2019,"135.51","136.44","131.02","131.67","10,197,690"
08/22/2019,"136.20","136.67","134.69","136.08","6,968,278"
08/21/2019,"134.61","136.06","134.05","135.76","6,326,629"
08/20/2019,"133.33","136.04","133.26","135.13","8,628,920"
08/19/2019,"136.79","137.62","134.28","135.29","11,741,800"
08/16/2019,"134.02","135.50","133.83","135.20","6,353,770"
08/15/2019,"133.50","134.28","132.47","133.41","7,590,114"
08/14/2019,"135.06","135.15","132.68","132.85","11,797,670"
08/13/2019,"135.00","137.92","135.00","137.01","8,196,997"
08/12/2019,"137.31","137.57","135.23","135.75","7,918,904"
08/09/2019,"137.10","139.24","136.76","138.52","8,811,869"
08/08/2019,"137.90","138.00","136.01","137.89","14,054,760"
08/07/2019,"134.93","135.87","132.26","134.86","29,084,490"
08/06/2019,"140.41","141.95","138.37","141.87","18,818,881"
08/05/2019,"139.14","140.23","137.03","138.30","10,669,680"
08/02/2019,"140.99","142.22","139.94","141.71","6,539,050"
08/01/2019,"143.34","144.53","141.26","141.85","8,911,657"
07/31/2019,"144.99","145.00","142.34","143.01","9,710,669"
07/30/2019,"145.76","146.80","144.61","144.93","6,563,058"
07/29/2019,"145.59","147.15","145.17","146.39","11,674,110"
