Date,Open,High,Low,Close,Volume
10/29/2018,"122.22","125.45","119.22","121.73","2,884,965"
10/26/2018,"122.66","125.44","118.54","120.50","5,645,279"
10/25/2018,"115.32","119.10","113.85","117.57","4,111,621"
10/24/2018,"118.00","119.39","113.87","114.22","2,924,127"
10/23/2018,"116.06","117.53","113.69","117.21","2,195,753"
10/22/2018,"119.17","119.93","117.42","118.50","1,279,839"
10/19/2018,"119.17","119.58","117.33","118.32","1,499,353"
10/18/2018,"119.82","120.50","117.56","118.44","1,792,644"
10/17/2018,"121.46","121.58","118.87","120.55","1,728,563"
10/16/2018,"118.83","122.10","118.56","121.91","1,639,927"
10/15/2018,"118.23","119.61","116.45","118.55","1,315,014"
10/12/2018,"118.86","119.69","115.86","118.56","1,619,551"
10/11/2018,"117.13","118.47","114.24","115.69","2,086,877"
10/10/2018,"121.03","121.30","116.70","116.76","1,902,427"
10/09/2018,"122.13","123.43","121.14","121.36","1,306,817"
10/08/2018,"123.13","124.15","121.02","122.59","1,520,167"
10/05/2018,"127.10","127.37","122.09","123.73","2,002,628"
10/04/2018,"129.13","129.30","126.73","126.94","1,563,407"
10/03/2018,"128.14","129.47","126.60","129.37","1,209,081"
10/02/2018,"130.39","130.62","128.79","128.96","1,118,722"
10/01/2018,"131.44","131.92","130.14","130.32","1,358,019"
09/28/2018,"130.95","131.60","129.69","130.48","1,281,503"
09/27/2018,"132.00","132.96","131.22","131.50","1,103,923"
09/26/2018,"131.07","132.99","131.07","131.64","2,008,594"
09/25/2018,"132.52","132.57","130.45","130.78","1,411,343"
09/24/2018,"132.94","133.29","130.92","132.21","1,935,200"
09/21/2018,"134.99","135.69","133.55","133.73","2,440,124"
09/20/2018,"133.37","134.77","133.07","134.43","1,586,387"
09/19/2018,"130.50","133.28","130.00","132.78","1,368,983"
09/18/2018,"129.05","131.49","128.81","130.68","952,521"
09/17/2018,"129.73","130.12","126.91","128.98","1,071,683"
09/14/2018,"130.79","131.76","129.26","129.74","1,095,537"
09/13/2018,"131.60","132.35","129.50","130.41","1,428,089"
09/12/2018,"126.70","132.11","126.70","131.24","1,536,703"
09/11/2018,"127.55","129.99","127.49","129.77","994,422"
09/10/2018,"129.14","129.40","128.04","129.05","1,281,625"
09/07/2018,"123.81","129.44","123.37","128.82","3,041,310"
09/06/2018,"124.53","124.95","121.84","124.53","2,158,799"
09/05/2018,"126.99","127.00","123.45","123.85","2,221,743"
09/04/2018,"130.14","130.50","126.64","127.37","1,826,509"
08/31/2018,"130.82","132.00","130.26","130.50","1,018,860"
08/30/2018,"132.05","133.06","131.18","131.45","791,620"
08/29/2018,"132.12","133.26","131.57","132.78","1,018,958"
08/28/2018,"131.70","132.20","131.23","131.56","950,489"
08/27/2018,"130.36","132.79","130.36","131.90","1,250,650"
08/24/2018,"129.06","130.85","128.89","130.22","891,542"
08/23/2018,"128.88","129.69","127.96","128.92","1,737,398"
08/22/2018,"130.21","130.97","128.40","128.88","2,425,328"
08/21/2018,"131.52","132.62","131.26","131.51","1,343,134"
08/20/2018,"130.86","132.06","130.72","131.56","1,083,357"
08/17/2018,"131.10","131.66","129.91","131.03","858,118"
08/16/2018,"133.28","133.31","130.95","131.20","1,016,699"
08/15/2018,"132.55","133.23","130.33","131.70","1,390,913"
08/14/2018,"132.00","134.23","131.55","133.49","1,403,753"
08/13/2018,"132.50","132.79","131.14","131.49","808,583"
08/10/2018,"132.16","133.12","130.90","131.89","1,078,257"
08/09/2018,"130.96","134.56","130.87","132.74","1,976,368"
08/08/2018,"132.66","133.02","131.03","131.71","1,076,123"
08/07/2018,"134.00","134.35","132.96","133.04","747,916"
08/06/2018,"131.81","133.90","131.26","133.09","1,461,722"
08/03/2018,"132.93","133.09","131.78","132.10","1,302,888"
08/02/2018,"131.89","133.39","131.26","132.85","1,390,675"
08/01/2018,"133.18","134.68","132.45","133.73","1,318,247"
07/31/2018,"134.67","134.88","132.20","133.84","1,777,636"
07/30/2018,"137.00","138.44","134.42","134.81","2,308,602"
07/27/2018,"138.07","139.77","135.34","137.79","7,309,405"
07/26/2018,"127.72","128.54","125.09","125.80","2,562,972"
07/25/2018,"126.75","127.80","125.78","127.56","1,884,867"
07/24/2018,"127.60","128.90","126.43","127.24","1,773,349"
07/23/2018,"125.42","126.50","124.16","126.38","2,004,694"
07/20/2018,"127.33","127.63","125.33","125.50","1,357,715"
07/19/2018,"127.31","128.55","126.91","127.81","1,072,524"
07/18/2018,"128.42","129.76","127.26","127.49","1,207,816"
07/17/2018,"125.75","129.49","125.75","128.79","1,556,920"
07/16/2018,"126.83","127.50","126.24","126.66","898,147"
07/13/2018,"127.46","127.74","126.03","126.95","984,935"
07/12/2018,"125.29","127.94","125.13","127.37","1,031,264"
07/11/2018,"126.13","126.98","123.81","125.14","1,101,592"
07/10/2018,"127.25","127.96","126.35","127.26","860,676"
07/09/2018,"126.43","127.72","125.93","127.01","994,122"
07/06/2018,"124.29","126.15","123.42","126.00","924,692"
07/05/2018,"123.66","123.92","122.72","123.83","1,361,341"
07/03/2018,"122.40","124.64","121.54","123.25","1,223,452"
07/02/2018,"119.62","121.95","119.53","121.80","1,225,433"
06/29/2018,"121.62","121.78","119.53","120.19","1,201,060"
06/28/2018,"120.17","121.24","118.81","120.50","1,317,579"
06/27/2018,"122.63","123.22","120.31","120.34","910,334"
06/26/2018,"122.75","122.86","121.22","122.03","1,028,439"
06/25/2018,"124.07","124.69","121.86","122.89","1,503,161"
06/22/2018,"124.58","125.61","124.07","124.83","1,497,616"
06/21/2018,"125.63","126.39","123.28","123.63","1,219,685"
06/20/2018,"124.69","125.42","124.13","124.90","927,952"
06/19/2018,"124.01","125.34","123.57","124.67","1,262,372"
06/18/2018,"123.78","125.60","123.62","125.26","1,208,530"
06/15/2018,"123.18","124.30","122.91","124.12","1,412,477"
06/14/2018,"122.67","123.90","122.26","123.58","1,241,636"
06/13/2018,"124.44","124.44","121.69","122.34","928,143"
06/12/2018,"123.90","124.71","123.44","124.39","1,230,039"
06/11/2018,"120.60","124.59","120.60","123.62","1,773,604"
06/08/2018,"119.69","121.23","119.34","120.89","2,214,702"
06/07/2018,"122.41","123.19","119.21","120.34","2,729,550"
06/06/2018,"120.69","123.21","119.47","122.41","2,719,977"
06/05/2018,"118.94","120.97","118.94","120.18","3,977,437"
06/04/2018,"120.60","121.86","118.72","118.88","1,717,858"
06/01/2018,"121.10","122.42","119.97","120.02","1,683,616"
05/31/2018,"118.15","121.10","117.96","121.03","2,111,082"
05/30/2018,"117.79","118.27","116.50","118.01","1,129,734"
05/29/2018,"117.29","117.79","116.55","117.26","1,609,069"
05/25/2018,"116.66","118.00","116.03","117.83","1,011,411"
05/24/2018,"115.22","117.02","115.01","116.99","937,219"
05/23/2018,"115.17","115.93","114.49","115.23","734,850"
