Date,Open,High,Low,Close,Volume
07/12/2019,"68.92","69.03","68.68","68.93","58,734"
07/11/2019,"68.45","68.56","68.14","68.44","54,399"
07/10/2019,"68.29","68.73","68.21","68.52","98,511"
07/09/2019,"67.15","67.84","67.15","67.76","109,443"
07/08/2019,"68.00","68.28","67.91","68.17","83,982"
07/05/2019,"67.69","68.35","67.37","68.18","171,230"
07/03/2019,"67.95","68.46","67.63","68.25","70,857"
07/02/2019,"65.94","67.40","65.93","67.34","210,532"
07/01/2019,"67.93","68.38","67.90","68.27","122,368"
06/28/2019,"66.17","66.88","66.16","66.88","199,533"
06/27/2019,"67.08","67.34","67.06","67.27","48,196"
06/26/2019,"66.95","67.07","66.68","66.71","86,609"
06/25/2019,"67.24","67.55","66.54","66.54","101,264"
06/24/2019,"66.78","67.54","66.72","67.25","127,881"
06/21/2019,"66.64","66.88","66.16","66.28","699,671"
06/20/2019,"66.97","67.45","66.81","67.32","91,371"
06/19/2019,"66.86","67.53","66.82","67.51","61,480"
06/18/2019,"67.18","67.36","66.91","67.09","83,780"
06/17/2019,"67.21","67.49","67.11","67.34","54,648"
06/14/2019,"66.52","67.16","66.52","67.11","33,837"
06/13/2019,"67.06","67.38","66.93","67.20","38,158"
06/12/2019,"67.44","67.47","66.97","67.13","57,162"
06/11/2019,"67.30","67.37","66.92","67.15","63,366"
06/10/2019,"66.97","67.29","66.83","67.04","70,049"
06/07/2019,"66.44","67.53","66.29","67.31","66,497"
06/06/2019,"65.02","65.29","64.83","65.07","35,135"
06/05/2019,"64.68","64.83","64.41","64.65","37,264"
06/04/2019,"64.07","64.58","63.82","64.56","100,892"
06/03/2019,"64.44","64.49","63.94","64.13","91,673"
05/31/2019,"64.70","65.32","64.61","65.16","117,908"
05/30/2019,"64.98","65.48","64.94","65.18","54,774"
05/29/2019,"64.91","65.00","64.39","64.64","64,145"
05/28/2019,"65.94","66.27","65.40","65.40","43,650"
05/24/2019,"65.79","65.97","65.53","65.63","77,884"
05/23/2019,"65.65","66.04","65.16","65.31","130,346"
05/22/2019,"65.79","66.20","65.64","65.82","176,325"
05/21/2019,"65.05","65.39","64.67","65.27","162,397"
05/20/2019,"64.10","64.44","63.93","64.19","50,814"
05/17/2019,"64.98","65.33","64.98","65.06","50,045"
05/16/2019,"64.66","65.41","64.66","65.06","88,207"
05/15/2019,"64.46","65.12","64.36","65.03","92,028"
05/14/2019,"63.81","64.32","63.80","63.96","98,677"
05/13/2019,"64.07","64.16","63.17","63.27","76,485"
05/10/2019,"64.70","64.78","63.94","64.63","121,638"
05/09/2019,"64.12","65.14","64.06","64.91","89,017"
05/08/2019,"65.54","65.56","65.04","65.29","89,727"
05/07/2019,"66.63","66.63","65.22","65.56","80,321"
05/06/2019,"64.57","65.84","64.57","65.67","48,845"
05/03/2019,"65.48","66.17","65.43","66.14","88,259"
05/02/2019,"66.36","66.37","65.97","66.29","50,822"
05/01/2019,"66.64","67.37","66.64","66.88","154,990"
04/30/2019,"66.04","66.39","65.43","66.11","104,654"
04/29/2019,"65.71","65.94","65.51","65.82","67,514"
04/26/2019,"64.93","65.40","64.89","65.35","29,447"
04/25/2019,"64.75","65.07","64.70","65.00","47,756"
04/24/2019,"64.79","64.91","64.62","64.81","126,755"
04/23/2019,"64.89","65.10","64.71","64.89","52,211"
04/22/2019,"64.81","65.30","64.81","65.09","39,935"
04/18/2019,"64.94","65.30","64.74","65.14","30,564"
04/17/2019,"65.05","65.13","64.87","65.07","37,294"
04/16/2019,"64.97","65.01","64.40","64.59","57,459"
04/15/2019,"64.68","64.70","64.15","64.34","44,059"
04/12/2019,"64.36","64.42","64.13","64.34","36,262"
04/11/2019,"64.02","64.11","63.72","63.95","46,788"
04/10/2019,"63.27","63.53","63.22","63.44","31,073"
04/09/2019,"63.41","63.43","62.86","62.97","45,297"
04/08/2019,"63.16","63.41","63.05","63.41","170,901"
04/05/2019,"63.05","63.37","62.73","63.37","53,073"
04/04/2019,"63.13","63.15","62.77","62.99","86,772"
04/03/2019,"63.04","63.47","63.00","63.33","60,231"
04/02/2019,"61.94","62.50","61.82","62.47","77,828"
04/01/2019,"61.25","61.63","61.13","61.62","44,295"
03/29/2019,"61.03","61.15","60.80","61.09","79,071"
03/28/2019,"60.50","60.77","60.14","60.57","78,052"
03/27/2019,"61.18","61.25","60.22","60.68","48,131"
03/26/2019,"61.38","61.38","60.76","60.92","40,727"
03/25/2019,"60.58","60.88","60.49","60.66","47,378"
03/22/2019,"60.95","61.16","60.62","60.66","50,946"
03/21/2019,"61.03","61.71","61.03","61.66","49,861"
03/20/2019,"61.94","61.94","61.02","61.36","228,985"
03/19/2019,"62.30","62.34","61.90","62.07","191,035"
03/18/2019,"60.95","61.70","60.95","61.63","59,639"
03/15/2019,"60.93","61.38","60.90","61.15","131,179"
03/14/2019,"61.14","61.25","60.79","60.88","79,191"
03/13/2019,"61.07","61.16","60.58","60.72","90,667"
03/12/2019,"60.64","60.77","60.25","60.28","70,845"
03/11/2019,"59.78","60.54","59.77","60.49","83,062"
03/08/2019,"59.66","59.74","59.41","59.56","67,664"
03/07/2019,"60.40","60.40","59.71","59.78","50,555"
03/06/2019,"61.07","61.11","60.74","60.74","59,048"
03/05/2019,"60.87","61.37","60.84","61.18","122,109"
03/04/2019,"61.34","61.37","60.49","60.75","87,916"
03/01/2019,"61.75","61.91","61.15","61.33","90,277"
02/28/2019,"60.68","60.98","60.43","60.47","71,138"
02/27/2019,"61.48","61.67","61.17","61.32","133,828"
02/26/2019,"62.13","62.69","62.05","62.36","337,510"
02/25/2019,"62.29","62.31","61.91","62.00","202,570"
02/22/2019,"60.77","61.14","60.68","60.95","44,420"
02/21/2019,"59.68","60.83","59.68","60.54","69,569"
02/20/2019,"60.43","60.56","60.10","60.45","113,703"
02/19/2019,"60.28","61.08","60.03","60.96","74,052"
02/15/2019,"60.15","60.48","59.98","60.47","74,882"
02/14/2019,"60.12","60.14","59.84","59.89","105,157"
02/13/2019,"59.00","59.68","58.99","59.50","80,733"
02/12/2019,"58.03","58.49","58.03","58.39","64,936"
02/11/2019,"58.46","58.65","58.22","58.31","80,759"
02/08/2019,"58.08","58.21","57.90","58.21","48,543"
02/07/2019,"58.58","58.71","58.22","58.51","44,402"
02/06/2019,"59.27","59.43","59.06","59.17","52,649"
02/05/2019,"59.21","59.32","58.99","59.23","78,872"
02/04/2019,"58.22","58.65","58.15","58.54","77,116"
02/01/2019,"57.98","58.07","57.70","57.90","62,048"
01/31/2019,"57.81","57.93","57.50","57.71","175,120"
01/30/2019,"58.83","58.83","58.24","58.67","100,784"
01/29/2019,"58.39","58.39","57.79","57.95","106,136"
01/28/2019,"57.42","57.47","57.14","57.35","140,532"
01/25/2019,"56.97","57.12","56.45","56.78","99,113"
01/24/2019,"57.95","58.05","57.48","57.74","303,722"
01/23/2019,"57.94","58.01","57.16","57.53","332,798"
01/22/2019,"58.40","58.40","57.02","57.25","184,967"
01/18/2019,"57.80","57.80","57.43","57.79","84,387"
01/17/2019,"56.84","57.63","56.84","57.38","91,983"
01/16/2019,"57.00","57.37","56.65","56.79","71,749"
01/15/2019,"56.51","57.11","56.39","56.99","93,619"
01/14/2019,"55.62","56.31","55.62","56.22","90,095"
01/11/2019,"59.08","59.26","58.91","59.06","123,547"
01/10/2019,"57.57","58.57","57.47","58.57","118,174"
01/09/2019,"59.04","59.05","58.19","58.71","97,019"
01/08/2019,"58.12","58.63","57.93","58.54","173,476"
01/07/2019,"56.38","57.19","56.18","57.04","157,110"
01/04/2019,"56.58","57.72","56.42","57.57","85,256"
01/03/2019,"56.18","56.25","55.08","55.08","114,521"
01/02/2019,"56.76","56.84","55.67","56.38","179,581"
