Date,Open,High,Low,Close,Volume
09/13/2019,"136.08","136.95","135.68","136.44","4,008,193"
09/12/2019,"136.74","138.29","136.74","137.29","4,146,873"
09/11/2019,"135.27","136.79","134.88","136.36","5,005,115"
09/10/2019,"135.74","136.52","134.68","135.86","4,175,107"
09/09/2019,"136.40","136.68","135.43","136.40","4,062,076"
09/06/2019,"136.93","137.42","136.02","137.37","3,051,948"
09/05/2019,"138.80","138.80","135.55","135.98","4,994,610"
09/04/2019,"137.81","139.18","137.25","139.15","3,201,744"
09/03/2019,"136.35","137.67","135.88","137.46","2,989,834"
08/30/2019,"136.11","137.11","135.76","136.73","3,743,235"
08/29/2019,"135.61","136.44","134.52","136.02","3,045,711"
08/28/2019,"134.50","135.34","134.28","135.19","3,972,645"
08/27/2019,"134.20","135.36","133.68","134.76","7,187,846"
08/26/2019,"130.82","133.75","130.59","133.74","3,954,641"
08/23/2019,"132.45","133.35","129.54","130.27","4,239,733"
08/22/2019,"131.75","132.93","131.32","132.66","2,484,691"
08/21/2019,"132.91","133.64","131.62","132.34","2,936,911"
08/20/2019,"132.80","133.10","131.93","132.06","3,160,263"
08/19/2019,"132.07","132.85","131.94","132.57","3,101,259"
08/16/2019,"131.42","132.32","130.64","131.76","3,609,658"
08/15/2019,"129.66","131.22","129.40","130.72","3,782,454"
08/14/2019,"129.52","130.53","128.80","129.12","6,232,736"
08/13/2019,"128.28","130.38","127.94","129.93","4,168,535"
08/12/2019,"128.45","129.15","127.87","128.35","2,920,857"
08/09/2019,"129.71","129.74","127.32","128.60","2,929,485"
08/08/2019,"128.10","129.75","127.00","129.47","3,702,122"
08/07/2019,"126.40","128.34","124.63","127.78","6,148,983"
08/06/2019,"124.78","127.00","124.38","126.45","6,258,660"
08/05/2019,"128.35","129.15","123.88","124.40","6,192,794"
08/02/2019,"127.10","128.82","126.50","127.92","5,573,338"
08/01/2019,"128.96","129.40","126.77","127.14","6,199,379"
07/31/2019,"130.48","130.48","126.24","127.81","5,757,555"
07/30/2019,"131.34","132.08","130.23","130.48","3,367,872"
07/29/2019,"131.50","132.06","131.18","131.53","4,533,441"
07/26/2019,"129.44","131.42","128.71","131.22","4,581,001"
07/25/2019,"128.63","129.53","128.39","128.99","3,335,188"
07/24/2019,"131.20","131.20","128.62","129.21","4,669,749"
07/23/2019,"131.13","132.24","130.41","130.74","4,145,846"
07/22/2019,"130.49","130.81","129.63","130.28","4,412,036"
07/19/2019,"133.17","133.19","130.01","130.09","5,022,155"
07/18/2019,"132.61","133.20","131.52","132.88","3,698,643"
07/17/2019,"133.92","134.28","132.47","132.78","4,105,122"
07/16/2019,"134.08","135.24","133.05","133.80","4,019,662"
07/15/2019,"133.60","134.16","132.55","134.15","3,077,887"
07/12/2019,"134.00","134.43","132.61","133.28","4,481,150"
07/11/2019,"134.21","134.74","133.35","134.35","3,944,397"
07/10/2019,"132.40","134.46","131.87","134.41","6,141,500"
07/09/2019,"133.00","133.40","130.72","131.74","8,233,230"
07/08/2019,"133.10","133.39","132.04","132.56","5,854,533"
07/05/2019,"132.89","133.49","131.55","133.02","3,356,086"
07/03/2019,"132.98","134.09","132.77","133.99","2,859,168"
07/02/2019,"132.09","132.65","131.35","132.43","3,233,403"
07/01/2019,"131.99","132.29","131.07","131.87","3,548,924"
06/28/2019,"132.28","132.41","130.76","131.13","6,318,523"
06/27/2019,"132.25","132.44","131.38","131.69","4,750,934"
06/26/2019,"133.06","133.77","132.30","132.32","6,024,090"
06/25/2019,"133.98","134.48","133.54","133.81","4,176,399"
06/24/2019,"134.65","135.24","133.94","134.14","3,685,771"
06/21/2019,"134.16","134.56","133.63","133.96","7,696,290"
06/20/2019,"133.87","134.45","133.34","134.16","3,847,549"
06/19/2019,"132.06","133.29","131.33","132.85","4,349,918"
06/18/2019,"134.42","134.42","131.86","132.06","4,378,222"
06/17/2019,"132.72","133.24","131.89","132.52","2,725,751"
06/14/2019,"133.01","133.54","132.56","132.73","3,291,805"
06/13/2019,"133.45","133.79","131.85","132.94","2,851,536"
06/12/2019,"134.01","134.44","132.66","133.14","3,302,751"
06/11/2019,"134.06","134.34","132.69","133.20","3,553,620"
06/10/2019,"133.18","133.68","132.36","133.59","2,957,855"
06/07/2019,"132.84","134.71","132.59","133.47","6,332,717"
06/06/2019,"131.08","132.27","130.56","131.98","5,527,984"
06/05/2019,"129.22","131.61","128.86","131.39","5,084,169"
06/04/2019,"129.75","129.81","128.02","129.07","4,242,361"
06/03/2019,"127.86","129.16","127.49","128.98","3,588,681"
05/31/2019,"128.00","128.45","126.99","128.00","4,191,171"
05/30/2019,"128.15","128.91","127.78","128.61","2,710,688"
05/29/2019,"127.58","128.31","126.84","128.17","5,502,814"
05/28/2019,"129.50","129.90","127.36","127.63","8,805,969"
05/24/2019,"130.33","130.48","128.96","129.50","2,702,733"
05/23/2019,"129.60","130.90","129.51","129.97","3,901,599"
05/22/2019,"129.10","130.64","128.95","130.07","3,588,006"
05/21/2019,"130.58","130.58","128.86","129.05","4,080,776"
05/20/2019,"130.04","130.45","129.55","129.99","3,965,560"
05/17/2019,"129.92","130.87","129.65","130.51","4,011,704"
05/16/2019,"129.37","130.75","128.76","130.27","4,812,909"
05/15/2019,"127.10","129.87","127.10","129.35","3,751,936"
05/14/2019,"127.56","128.51","127.29","127.41","5,150,328"
05/13/2019,"127.02","127.94","126.63","127.16","4,297,336"
05/10/2019,"126.14","128.28","125.62","128.01","3,720,445"
05/09/2019,"125.77","126.54","124.85","126.05","3,127,153"
05/08/2019,"125.80","126.74","124.95","126.02","3,844,711"
05/07/2019,"126.64","126.95","125.18","125.98","3,558,887"
05/06/2019,"127.30","127.63","126.76","127.27","2,883,946"
05/03/2019,"127.10","128.18","126.92","127.67","2,854,949"
05/02/2019,"127.24","127.55","126.17","126.83","2,875,936"
05/01/2019,"127.85","128.00","127.01","127.24","3,810,811"
04/30/2019,"127.05","128.39","126.34","128.05","4,963,611"
04/29/2019,"126.14","126.96","126.02","126.69","2,793,384"
04/26/2019,"126.52","127.25","126.12","126.40","3,033,876"
04/25/2019,"125.65","126.40","125.18","126.13","4,433,718"
04/24/2019,"127.41","127.98","126.67","126.92","3,517,173"
04/23/2019,"126.68","127.54","126.12","127.09","4,464,139"
04/22/2019,"126.77","127.24","125.88","126.44","3,707,004"
04/18/2019,"128.23","128.26","126.73","127.09","6,331,152"
04/17/2019,"125.00","127.11","123.84","127.01","7,318,172"
04/16/2019,"123.22","123.82","121.89","122.41","5,263,742"
04/15/2019,"122.44","124.00","122.36","123.66","4,419,849"
04/12/2019,"121.53","122.33","121.15","122.23","3,501,129"
04/11/2019,"122.36","122.75","121.17","121.67","3,399,742"
04/10/2019,"122.35","122.70","121.66","122.04","2,681,090"
04/09/2019,"121.74","122.20","120.85","122.17","3,864,363"
04/08/2019,"121.72","122.04","121.21","122.00","3,140,147"
04/05/2019,"121.35","121.67","120.82","121.62","3,971,535"
04/04/2019,"121.81","122.13","121.17","121.47","3,022,470"
04/03/2019,"121.68","122.23","120.74","121.56","4,534,426"
04/02/2019,"121.90","122.26","121.56","121.68","3,242,608"
04/01/2019,"122.59","122.89","121.59","122.00","5,025,662"
03/29/2019,"122.29","122.76","121.27","122.55","5,758,805"
03/28/2019,"121.89","122.47","121.59","121.84","3,694,740"
03/27/2019,"122.46","123.19","121.19","121.89","5,318,490"
03/26/2019,"121.46","122.16","121.26","122.02","4,583,158"
03/25/2019,"120.26","121.29","120.08","120.85","4,275,527"
03/22/2019,"119.50","121.29","119.45","120.72","6,668,099"
03/21/2019,"118.01","119.67","118.01","119.44","4,305,586"
03/20/2019,"118.07","119.48","117.35","118.32","5,733,516"
03/19/2019,"117.36","118.75","117.25","118.09","6,751,664"
03/18/2019,"116.17","117.39","116.05","117.27","9,475,999"
03/15/2019,"115.68","116.53","115.37","115.66","18,194,180"
03/14/2019,"116.86","116.98","115.45","115.50","8,986,684"
03/13/2019,"116.88","117.56","116.46","116.58","5,968,563"
03/12/2019,"116.75","117.21","116.01","116.57","4,356,442"
03/11/2019,"115.30","116.71","114.98","116.59","4,821,824"
03/08/2019,"115.83","116.26","114.26","115.23","5,003,286"
03/07/2019,"116.21","117.33","115.70","116.10","4,858,309"
03/06/2019,"115.78","116.83","115.58","116.66","4,770,682"
03/05/2019,"115.98","116.82","115.66","116.03","3,785,396"
03/04/2019,"116.55","116.93","115.50","116.17","4,383,080"
03/01/2019,"115.86","116.37","115.23","116.18","3,629,189"
02/28/2019,"114.74","116.22","114.21","115.64","5,586,296"
02/27/2019,"115.54","115.70","114.41","115.37","4,175,511"
02/26/2019,"116.37","116.50","115.43","115.97","4,074,651"
02/25/2019,"117.17","117.30","115.71","116.06","3,755,910"
02/22/2019,"116.11","116.77","115.59","116.76","4,865,412"
02/21/2019,"115.50","116.93","115.47","116.10","4,825,945"
02/20/2019,"115.75","116.64","115.41","115.83","6,038,940"
02/19/2019,"116.80","116.97","115.20","115.93","5,596,052"
02/15/2019,"115.85","116.28","114.11","115.91","8,889,504"
02/14/2019,"113.00","113.00","111.88","112.59","6,359,154"
02/13/2019,"114.11","114.73","113.63","114.12","5,528,030"
02/12/2019,"113.23","114.50","112.22","113.79","6,765,311"
02/11/2019,"113.16","113.58","112.64","112.97","4,851,068"
02/08/2019,"112.93","113.04","111.93","113.02","3,868,255"
02/07/2019,"112.82","113.16","112.16","113.09","4,227,677"
02/06/2019,"113.41","113.58","112.30","113.05","4,209,394"
02/05/2019,"113.03","113.54","112.49","112.90","4,593,360"
02/04/2019,"112.21","113.40","111.85","113.09","3,664,960"
02/01/2019,"112.95","113.28","111.45","112.19","5,010,479"
01/31/2019,"110.97","112.90","110.21","112.67","6,183,408"
01/30/2019,"108.94","111.24","108.54","110.82","5,023,824"
01/29/2019,"108.93","109.62","108.51","109.00","4,301,528"
01/28/2019,"108.96","109.60","108.00","108.82","4,055,919"
01/25/2019,"110.15","110.59","109.04","109.35","5,071,205"
01/24/2019,"110.31","110.31","108.41","109.50","4,477,466"
01/23/2019,"109.68","110.79","109.51","110.73","5,197,388"
01/22/2019,"109.86","110.23","108.78","109.91","5,298,239"
01/18/2019,"109.97","110.30","109.17","110.07","5,142,734"
01/17/2019,"108.14","109.47","108.09","109.22","4,612,249"
01/16/2019,"108.99","109.05","107.70","108.34","4,953,505"
01/15/2019,"107.46","109.07","106.73","108.99","4,508,119"
01/14/2019,"107.85","107.96","106.96","107.32","5,804,597"
01/11/2019,"107.86","108.50","107.64","108.16","5,939,031"
01/10/2019,"107.41","108.34","107.36","108.15","7,905,010"
01/09/2019,"110.33","110.87","107.49","107.49","8,521,291"
01/08/2019,"110.14","110.80","109.42","110.58","6,407,745"
01/07/2019,"110.01","110.38","108.65","109.53","5,220,490"
01/04/2019,"109.54","110.60","108.24","110.48","6,293,898"
01/03/2019,"108.91","110.15","108.05","108.26","5,975,925"
01/02/2019,"109.15","110.02","108.23","109.28","4,835,357"
