Date,Open,High,Low,Close,Volume
09/28/2018,"115.65","117.46","115.35","116.94","7,366,846"
09/27/2018,"115.19","116.60","115.10","116.04","5,195,314"
09/26/2018,"114.01","116.32","114.01","115.21","11,141,540"
09/25/2018,"113.31","114.71","112.65","113.63","12,169,390"
09/24/2018,"112.27","113.14","111.70","112.77","9,232,253"
09/21/2018,"111.95","111.98","110.40","110.40","25,753,721"
09/20/2018,"110.58","111.95","109.94","111.62","7,121,781"
09/19/2018,"109.63","110.18","109.48","109.79","5,964,771"
09/18/2018,"108.89","109.75","108.23","109.53","4,937,821"
09/17/2018,"109.58","109.88","108.61","109.36","5,592,864"
09/14/2018,"110.92","111.25","108.88","109.26","6,012,443"
09/13/2018,"109.55","110.72","109.37","110.67","5,119,351"
09/12/2018,"109.25","110.25","109.18","109.46","5,236,734"
09/11/2018,"110.50","110.61","109.51","109.60","5,488,942"
09/10/2018,"111.44","111.91","110.37","110.68","4,636,558"
09/07/2018,"110.08","111.35","110.01","110.97","4,755,131"
09/06/2018,"110.00","110.41","109.36","110.26","5,267,192"
09/05/2018,"110.58","110.82","109.70","109.87","6,388,627"
09/04/2018,"111.80","112.00","110.65","110.85","6,391,228"
08/31/2018,"111.90","112.28","111.56","112.02","4,642,826"
08/30/2018,"112.07","112.42","111.59","111.92","3,481,754"
08/29/2018,"112.58","112.72","112.02","112.45","4,001,492"
08/28/2018,"112.57","112.79","112.20","112.58","3,131,842"
08/27/2018,"112.49","112.89","112.07","112.33","4,768,104"
08/24/2018,"111.63","112.70","111.44","111.93","5,049,352"
08/23/2018,"111.94","112.14","111.53","112.00","4,257,386"
08/22/2018,"112.44","112.75","111.94","111.94","3,212,988"
08/21/2018,"112.25","113.00","112.00","112.39","4,770,448"
08/20/2018,"112.93","113.00","111.91","111.99","5,167,649"
08/17/2018,"112.51","112.86","111.89","112.48","4,764,732"
08/16/2018,"113.30","113.33","112.40","112.48","5,082,522"
08/15/2018,"112.18","113.12","111.47","112.85","5,183,545"
08/14/2018,"112.38","113.19","111.95","112.75","4,326,595"
08/13/2018,"112.66","112.84","111.72","112.12","6,082,324"
08/10/2018,"113.58","113.80","112.40","112.68","5,740,222"
08/09/2018,"114.05","114.80","112.81","114.16","7,042,038"
08/08/2018,"115.90","116.41","113.90","113.98","11,727,150"
08/07/2018,"116.57","117.90","116.24","116.56","15,466,930"
08/06/2018,"114.66","116.84","114.16","115.94","12,715,610"
08/03/2018,"113.20","114.10","112.40","114.09","4,747,467"
08/02/2018,"112.50","113.32","111.68","112.75","4,027,577"
08/01/2018,"113.68","113.83","112.59","112.97","6,466,570"
07/31/2018,"112.55","114.05","112.36","113.56","8,421,188"
07/30/2018,"112.20","113.34","112.05","112.63","5,199,310"
07/27/2018,"114.00","114.05","111.92","112.62","5,717,232"
07/26/2018,"112.15","114.56","111.68","113.51","9,466,376"
07/25/2018,"110.64","111.42","109.63","111.18","6,750,450"
07/24/2018,"111.84","111.89","110.54","110.70","5,649,108"
07/23/2018,"111.05","111.21","110.34","111.09","5,447,781"
07/20/2018,"112.15","112.20","110.83","111.48","11,805,200"
07/19/2018,"111.54","114.68","111.30","112.13","17,796,801"
07/18/2018,"110.31","111.06","109.65","110.69","6,414,101"
07/17/2018,"110.26","112.62","110.09","110.30","9,075,939"
07/16/2018,"109.82","110.45","108.77","110.20","8,245,935"
07/13/2018,"108.00","110.24","107.66","110.00","8,188,898"
07/12/2018,"108.05","109.20","107.82","108.25","5,931,413"
07/11/2018,"105.32","109.34","105.32","108.04","11,753,820"
07/10/2018,"106.25","106.57","104.83","106.03","4,213,638"
07/09/2018,"105.01","106.07","104.75","106.02","4,725,229"
07/06/2018,"104.50","105.04","104.04","104.78","4,134,897"
07/05/2018,"104.70","105.60","104.43","105.34","6,202,815"
07/03/2018,"105.88","105.95","103.50","104.04","2,406,267"
07/02/2018,"104.15","105.37","103.90","105.33","5,489,341"
06/29/2018,"104.93","105.68","104.65","104.81","6,774,510"
