Date,Open,High,Low,Close,Volume
04/25/2019,"73.56","73.97","73.28","73.62","1,529,943"
04/24/2019,"74.51","74.88","72.50","73.76","3,742,061"
04/23/2019,"72.96","74.81","72.96","74.45","3,630,094"
04/22/2019,"73.49","73.63","72.63","72.85","2,351,895"
04/18/2019,"73.43","73.98","73.04","73.49","2,033,199"
04/17/2019,"72.54","74.03","72.46","73.28","2,771,657"
04/16/2019,"71.48","72.23","71.27","72.06","1,777,755"
04/15/2019,"70.80","71.55","70.60","71.41","1,814,186"
04/12/2019,"70.97","71.26","70.27","70.84","3,212,792"
04/11/2019,"70.75","71.33","70.69","71.17","1,423,126"
04/10/2019,"69.68","70.81","69.43","70.65","1,488,102"
04/09/2019,"70.20","70.45","69.39","69.57","1,818,645"
04/08/2019,"69.84","70.58","69.63","70.44","1,932,363"
04/05/2019,"70.10","70.25","69.52","69.80","2,063,595"
04/04/2019,"69.04","70.39","68.63","70.03","2,401,525"
04/03/2019,"69.26","69.68","68.71","68.93","2,547,871"
04/02/2019,"69.88","70.05","69.25","69.26","2,653,364"
04/01/2019,"69.50","69.71","68.76","69.70","2,775,372"
03/29/2019,"68.99","69.54","68.56","69.43","2,215,861"
03/28/2019,"68.07","69.26","68.07","68.89","2,315,013"
03/27/2019,"67.93","68.42","67.23","68.00","1,824,893"
03/26/2019,"67.75","68.25","67.35","67.85","1,736,873"
03/25/2019,"66.54","67.97","66.08","67.46","3,137,597"
03/22/2019,"66.60","66.99","66.07","66.61","1,502,585"
03/21/2019,"64.98","66.94","64.85","66.52","2,932,435"
03/20/2019,"65.71","65.82","64.47","64.88","4,015,298"
03/19/2019,"65.35","65.95","65.26","65.77","2,855,221"
03/18/2019,"65.22","65.93","65.05","65.33","2,373,102"
03/15/2019,"64.97","65.99","64.71","65.22","4,769,557"
03/14/2019,"64.35","64.95","64.35","64.88","2,115,193"
03/13/2019,"64.00","64.89","63.86","64.44","2,005,263"
03/12/2019,"64.31","64.43","63.54","63.81","2,554,083"
03/11/2019,"62.78","64.23","62.60","64.22","2,505,857"
03/08/2019,"63.99","64.29","62.58","62.78","3,164,269"
03/07/2019,"63.49","64.38","63.06","64.11","3,891,182"
03/06/2019,"64.07","64.28","63.37","63.54","2,525,943"
03/05/2019,"62.55","64.29","62.23","63.97","3,535,074"
03/04/2019,"62.42","62.72","61.54","62.26","3,881,803"
03/01/2019,"61.80","62.56","61.80","62.19","3,865,149"
02/28/2019,"61.52","61.85","61.13","61.66","2,450,816"
02/27/2019,"61.55","61.81","60.99","61.65","2,937,743"
02/26/2019,"62.45","63.40","61.76","61.77","2,915,709"
02/25/2019,"63.66","63.70","61.90","62.32","2,893,052"
02/22/2019,"62.34","63.37","62.10","63.32","2,841,066"
02/21/2019,"63.41","63.64","62.28","63.06","2,858,632"
02/20/2019,"62.93","63.93","62.80","63.60","2,754,484"
02/19/2019,"62.46","63.55","62.20","62.94","3,840,914"
02/15/2019,"61.64","62.96","61.52","62.61","3,169,964"
02/14/2019,"60.46","61.63","60.29","61.18","2,304,256"
02/13/2019,"61.45","61.66","60.41","60.69","2,326,355"
02/12/2019,"59.70","61.70","59.60","61.38","3,243,451"
02/11/2019,"59.21","60.24","58.89","59.43","3,582,316"
02/08/2019,"59.57","60.13","58.49","59.29","5,437,496"
02/07/2019,"60.31","61.86","58.20","60.12","5,132,578"
02/06/2019,"61.74","61.98","60.80","60.90","2,950,271"
02/05/2019,"61.90","61.95","60.55","61.69","4,069,139"
02/04/2019,"62.06","62.23","61.54","61.78","1,507,586"
02/01/2019,"62.15","62.46","61.46","61.92","2,046,270"
01/31/2019,"62.26","62.56","61.21","61.92","5,050,562"
01/30/2019,"61.82","62.48","61.20","62.16","2,195,137"
01/29/2019,"61.69","61.90","61.16","61.78","1,355,376"
01/28/2019,"60.64","61.83","60.47","61.80","2,313,915"
01/25/2019,"60.45","60.99","60.09","60.72","3,254,685"
01/24/2019,"60.06","60.65","59.68","60.09","1,648,647"
01/23/2019,"60.18","60.86","59.73","60.50","2,235,575"
01/22/2019,"60.90","60.90","59.70","60.07","3,158,738"
01/18/2019,"60.30","61.47","60.15","60.96","3,630,191"
01/17/2019,"58.61","59.41","58.36","59.39","2,313,762"
01/16/2019,"58.48","59.07","58.44","58.50","2,189,578"
01/15/2019,"58.09","58.68","57.59","58.59","1,495,412"
01/14/2019,"57.75","58.15","57.09","57.77","2,027,705"
01/11/2019,"57.74","58.33","57.36","57.83","1,390,305"
01/10/2019,"56.67","58.03","56.59","57.56","2,440,234"
01/09/2019,"57.34","57.39","56.35","56.55","3,440,551"
01/08/2019,"56.34","57.62","55.98","57.55","2,976,212"
01/07/2019,"54.90","56.77","54.67","56.05","3,740,129"
01/04/2019,"54.79","56.04","54.67","55.16","5,558,893"
01/03/2019,"52.98","54.79","52.98","54.49","3,135,824"
01/02/2019,"53.04","53.93","52.82","53.35","2,122,583"
