Date,Open,High,Low,Close,Volume
09/18/2018,"79.20","79.64","78.95","79.39","2,703,742"
09/17/2018,"80.17","80.25","79.05","79.10","3,394,955"
09/14/2018,"79.05","80.22","79.04","80.06","3,229,477"
09/13/2018,"78.43","79.92","78.36","78.94","3,745,571"
09/12/2018,"77.25","78.07","77.06","77.96","3,110,946"
09/11/2018,"76.29","77.46","76.24","77.41","2,774,882"
09/10/2018,"76.79","77.03","76.16","76.59","2,029,671"
09/07/2018,"75.39","76.62","75.39","76.44","2,973,973"
09/06/2018,"75.90","76.24","75.16","75.69","4,244,169"
09/05/2018,"76.84","76.97","75.68","75.72","3,076,871"
09/04/2018,"77.63","77.70","76.67","77.16","1,887,041"
08/31/2018,"77.34","78.04","77.34","77.62","2,496,868"
08/30/2018,"78.18","78.19","77.27","77.58","1,398,453"
08/29/2018,"77.55","78.36","77.38","78.18","1,837,660"
08/28/2018,"77.93","78.01","77.17","77.47","1,241,746"
08/27/2018,"77.64","78.16","77.48","77.76","1,865,263"
08/24/2018,"76.77","77.60","76.77","77.11","2,149,202"
08/23/2018,"77.22","77.42","76.50","76.77","3,009,627"
08/22/2018,"76.54","77.41","76.38","77.20","2,540,545"
08/21/2018,"76.22","77.25","76.22","76.73","2,324,917"
08/20/2018,"77.19","77.54","76.12","76.29","2,430,654"
08/17/2018,"76.53","77.30","75.97","77.20","1,964,818"
08/16/2018,"76.92","77.92","76.58","77.24","3,373,628"
08/15/2018,"75.92","76.39","75.49","76.22","2,919,383"
08/14/2018,"75.62","76.74","75.04","76.54","2,763,687"
08/13/2018,"75.64","76.08","74.84","75.31","3,066,520"
08/10/2018,"76.09","76.42","75.39","75.65","3,274,320"
08/09/2018,"76.84","77.08","75.97","76.15","3,906,437"
08/08/2018,"77.81","78.10","76.17","76.89","2,936,221"
08/07/2018,"77.66","78.11","76.94","77.60","3,777,919"
08/06/2018,"78.06","78.26","77.57","78.13","3,835,110"
08/03/2018,"78.48","78.59","77.88","78.18","1,969,114"
08/02/2018,"77.86","78.65","77.12","78.44","3,687,554"
08/01/2018,"79.20","79.47","78.23","78.54","2,667,192"
07/31/2018,"77.42","78.83","77.41","78.66","2,743,976"
07/30/2018,"78.13","78.60","77.07","77.28","3,132,213"
07/27/2018,"79.91","80.21","78.19","78.45","3,091,662"
07/26/2018,"79.92","80.69","79.27","79.61","2,774,497"
07/25/2018,"80.07","80.55","77.64","80.37","5,890,050"
07/24/2018,"81.65","81.84","79.68","80.49","4,260,653"
07/23/2018,"82.00","82.26","81.54","81.61","3,686,751"
07/20/2018,"81.95","82.71","81.58","81.96","2,439,516"
07/19/2018,"83.00","83.49","81.97","82.14","2,773,427"
07/18/2018,"81.21","83.25","81.21","82.96","5,303,802"
07/17/2018,"80.22","81.17","79.80","81.07","3,353,347"
07/16/2018,"81.18","81.18","79.79","80.08","2,286,024"
07/13/2018,"80.99","81.16","80.67","80.97","2,125,137"
07/12/2018,"81.00","81.13","80.35","81.00","3,367,924"
07/11/2018,"80.50","81.00","80.02","80.61","3,803,813"
07/10/2018,"80.94","82.29","80.88","81.28","2,915,098"
07/09/2018,"81.01","81.68","80.56","80.94","2,949,911"
07/06/2018,"79.53","81.00","79.40","80.56","2,278,548"
07/05/2018,"79.65","79.94","78.85","79.69","3,350,873"
07/03/2018,"79.42","79.82","79.01","79.45","1,720,643"
07/02/2018,"78.49","79.31","77.52","79.30","3,065,793"
06/29/2018,"78.38","79.99","78.13","79.16","3,544,924"
06/28/2018,"78.12","78.25","76.79","78.25","5,142,887"
06/27/2018,"79.55","79.90","78.20","78.26","3,220,392"
06/26/2018,"79.29","79.72","78.95","79.19","3,457,348"
06/25/2018,"80.06","80.55","78.68","79.27","3,203,032"
06/22/2018,"81.62","81.72","80.53","80.87","4,915,426"
06/21/2018,"81.92","82.31","80.78","81.02","3,822,785"
06/20/2018,"83.19","83.92","81.98","82.01","3,178,768"
06/19/2018,"83.68","83.84","82.05","82.98","2,104,506"
06/18/2018,"83.09","84.42","83.09","84.33","1,854,430"
06/15/2018,"82.75","84.02","82.33","83.84","2,953,216"
06/14/2018,"83.12","83.44","82.73","82.93","2,126,983"
06/13/2018,"84.00","84.03","82.32","82.73","3,605,155"
06/12/2018,"84.50","84.88","82.67","83.81","3,559,330"
06/11/2018,"84.23","84.50","83.80","83.99","1,792,296"
06/08/2018,"84.09","84.41","83.40","84.14","1,677,842"
06/07/2018,"84.88","84.88","83.70","84.17","1,772,686"
06/06/2018,"83.04","84.73","82.88","84.68","3,572,947"
06/05/2018,"82.90","83.83","82.72","83.07","1,911,375"
06/04/2018,"83.18","83.31","82.28","83.19","1,716,153"
06/01/2018,"81.09","83.11","81.09","82.65","2,495,183"
05/31/2018,"81.60","81.64","80.57","80.71","2,874,230"
05/30/2018,"80.85","82.03","80.85","81.73","2,049,802"
05/29/2018,"80.97","81.57","80.01","80.33","2,184,767"
05/25/2018,"81.85","82.39","81.43","81.83","1,892,726"
05/24/2018,"82.48","82.94","81.99","82.03","2,888,672"
05/23/2018,"82.69","82.80","81.99","82.33","2,283,838"
05/22/2018,"84.09","84.25","82.62","82.76","1,645,174"
05/21/2018,"84.46","84.58","83.24","83.92","2,129,743"
05/18/2018,"83.63","84.68","82.40","83.84","8,077,853"
05/17/2018,"84.39","84.40","83.13","83.30","1,309,266"
05/16/2018,"83.12","84.42","82.63","84.20","2,379,317"
05/15/2018,"82.82","83.25","82.59","83.02","1,908,611"
05/14/2018,"83.49","83.73","82.73","82.97","2,590,538"
05/11/2018,"82.83","83.74","82.47","83.51","1,750,369"
05/10/2018,"83.16","83.23","82.31","82.76","2,207,750"
05/09/2018,"82.97","83.20","81.61","82.85","2,410,368"
05/08/2018,"81.47","82.65","80.92","82.43","3,219,649"
05/07/2018,"81.60","81.60","80.85","81.35","2,087,624"
05/04/2018,"79.60","81.52","79.08","81.16","2,639,833"
05/03/2018,"79.24","80.18","78.44","79.87","3,083,109"
05/02/2018,"79.96","80.66","79.26","79.45","2,916,677"
05/01/2018,"78.76","80.31","78.66","80.24","3,243,794"
04/30/2018,"80.30","80.74","78.79","78.84","3,476,424"
04/27/2018,"82.35","82.57","79.99","80.17","4,380,152"
04/26/2018,"81.93","82.79","80.48","81.93","5,691,198"
04/25/2018,"81.72","82.35","81.35","81.83","2,865,447"
04/24/2018,"82.60","83.12","80.88","82.04","4,170,209"
04/23/2018,"82.28","82.53","81.82","82.09","1,795,420"
04/20/2018,"82.05","82.67","81.66","82.33","2,257,557"
04/19/2018,"82.00","82.80","81.69","81.98","2,552,095"
04/18/2018,"81.67","82.99","81.53","82.18","3,523,769"
04/17/2018,"81.45","82.41","80.69","81.16","3,876,697"
04/16/2018,"80.09","80.67","79.60","80.53","4,265,306"
04/13/2018,"80.49","81.33","78.25","79.61","14,439,590"
04/12/2018,"80.39","80.94","79.34","79.95","10,665,700"
04/11/2018,"77.39","80.35","77.04","79.61","52,096,449"
04/10/2018,"76.74","76.79","74.61","75.01","11,813,660"
04/09/2018,"76.84","79.49","76.00","76.15","7,557,435"
04/06/2018,"78.69","79.29","76.68","77.51","3,295,401"
04/05/2018,"77.23","79.37","75.95","79.04","6,840,062"
04/04/2018,"76.37","78.33","76.33","78.03","3,074,712"
04/03/2018,"77.50","77.94","76.61","77.53","2,575,602"
04/02/2018,"78.72","79.04","75.66","77.07","2,721,969"
03/29/2018,"78.77","79.53","78.47","78.76","2,481,622"
03/28/2018,"78.74","78.96","77.79","78.31","2,199,030"
03/27/2018,"80.16","80.55","78.48","78.79","1,585,696"
03/26/2018,"79.04","80.08","78.45","79.98","1,278,249"
03/23/2018,"80.49","80.56","78.06","78.17","1,682,753"
03/22/2018,"81.25","81.60","80.41","80.44","3,031,598"
03/21/2018,"81.30","82.22","81.19","81.84","1,233,200"
03/20/2018,"81.61","82.13","81.27","81.35","1,028,282"
03/19/2018,"81.31","81.76","80.88","81.30","2,027,177"
03/16/2018,"82.00","82.54","81.44","81.51","2,204,426"
03/15/2018,"81.40","82.25","81.05","81.89","2,304,599"
03/14/2018,"81.47","81.54","81.05","81.24","1,594,308"
03/13/2018,"81.42","81.82","81.06","81.25","1,641,645"
03/12/2018,"81.52","81.71","80.69","81.13","1,836,954"
03/09/2018,"80.01","81.80","79.71","81.47","2,912,760"
03/08/2018,"79.53","79.89","79.00","79.21","2,322,797"
03/07/2018,"78.25","79.32","78.13","79.20","1,459,548"
03/06/2018,"78.62","79.37","78.41","78.94","2,230,630"
03/05/2018,"78.29","78.69","77.08","78.22","2,719,018"
03/02/2018,"78.73","79.12","77.23","78.90","2,813,958"
03/01/2018,"80.51","80.66","78.79","79.35","2,515,240"
02/28/2018,"80.40","82.08","79.78","80.79","4,025,695"
02/27/2018,"82.36","82.62","79.81","79.84","3,865,898"
02/26/2018,"84.03","84.29","82.13","82.14","2,888,407"
02/23/2018,"83.75","83.97","83.08","83.81","1,565,682"
02/22/2018,"84.74","84.90","83.12","83.38","1,863,514"
02/21/2018,"84.43","86.44","84.26","84.29","1,772,124"
02/20/2018,"82.73","84.70","82.73","84.31","1,977,818"
02/16/2018,"84.46","84.72","83.26","83.27","2,564,439"
02/15/2018,"86.09","86.31","84.33","84.56","3,023,925"
02/14/2018,"82.12","87.11","82.01","85.97","3,946,835"
02/13/2018,"81.74","83.57","81.66","83.21","2,515,598"
02/12/2018,"80.91","82.16","80.59","81.82","2,435,861"
02/09/2018,"79.23","81.23","77.56","80.43","3,239,095"
02/08/2018,"81.95","82.37","78.64","78.66","5,065,753"
02/07/2018,"80.99","83.28","80.54","82.02","3,526,731"
02/06/2018,"78.58","80.97","77.78","80.69","4,634,685"
02/05/2018,"82.13","83.01","79.82","79.91","2,386,173"
02/02/2018,"85.55","85.80","82.31","82.65","2,718,375"
02/01/2018,"85.33","86.29","85.10","85.76","2,139,897"
01/31/2018,"86.52","87.00","85.63","85.65","1,857,363"
01/30/2018,"86.50","87.43","86.36","86.41","1,678,640"
01/29/2018,"87.44","88.11","87.03","87.28","1,599,138"
01/26/2018,"86.94","87.69","86.33","87.69","944,730"
01/25/2018,"86.04","86.75","85.40","86.63","1,467,760"
01/24/2018,"86.80","86.99","85.13","85.79","2,134,245"
01/23/2018,"85.69","86.98","85.57","86.53","1,632,562"
01/22/2018,"85.42","85.79","85.02","85.77","1,541,415"
01/19/2018,"84.64","86.05","84.48","85.49","2,206,776"
01/18/2018,"84.18","84.82","83.91","83.95","1,314,366"
01/17/2018,"82.90","84.51","82.90","84.03","1,440,416"
01/16/2018,"84.57","84.99","82.98","83.40","1,530,604"
01/12/2018,"83.25","84.71","83.10","83.95","1,870,095"
01/11/2018,"81.98","83.22","81.64","83.07","3,886,383"
01/10/2018,"81.66","82.11","81.39","81.65","1,745,535"
01/09/2018,"81.11","82.07","80.97","81.93","1,354,775"
01/08/2018,"80.30","81.06","79.53","80.94","2,483,142"
01/05/2018,"80.24","80.24","78.91","79.29","2,273,569"
01/04/2018,"80.86","81.23","80.23","80.25","1,548,169"
01/03/2018,"79.81","80.90","79.62","80.85","1,425,569"
01/02/2018,"80.28","80.34","78.93","79.68","1,701,522"
