Date,Open,High,Low,Close,Volume
07/26/2018,"116.03","122.59","116.03","122.21","694,464"
07/25/2018,"117.45","117.95","115.63","116.12","230,057"
07/24/2018,"121.00","121.00","116.26","117.74","230,658"
07/23/2018,"119.95","120.72","118.98","120.01","174,067"
07/20/2018,"120.49","120.91","119.67","119.98","174,384"
07/19/2018,"118.90","120.33","118.80","120.07","206,595"
07/18/2018,"119.19","120.42","117.91","119.67","270,248"
07/17/2018,"118.70","119.93","118.70","119.06","215,003"
07/16/2018,"118.50","119.22","117.76","118.59","280,229"
07/13/2018,"117.36","118.61","117.14","117.85","351,208"
07/12/2018,"120.25","120.55","117.74","117.83","340,072"
07/11/2018,"117.61","119.93","116.94","119.34","345,982"
07/10/2018,"118.62","119.25","117.87","118.29","356,404"
07/09/2018,"116.88","118.84","116.85","118.63","404,213"
07/06/2018,"115.10","117.15","114.52","116.39","283,257"
07/05/2018,"117.58","117.58","113.82","115.03","365,043"
07/03/2018,"113.71","118.55","113.56","117.25","362,368"
07/02/2018,"113.17","115.05","113.15","113.61","511,806"
06/29/2018,"108.75","113.53","108.51","112.96","856,445"
06/28/2018,"110.15","110.33","107.17","108.67","504,996"
06/27/2018,"113.14","113.14","110.19","110.31","525,064"
06/26/2018,"115.00","115.11","112.40","112.77","527,172"
06/25/2018,"116.76","117.22","113.67","115.22","464,769"
06/22/2018,"119.74","121.45","117.49","117.98","420,851"
06/21/2018,"120.50","121.17","118.07","119.14","434,134"
06/20/2018,"121.18","123.04","119.48","120.31","298,048"
06/19/2018,"119.41","119.82","118.19","119.70","321,938"
06/18/2018,"119.88","120.65","119.20","120.25","231,556"
06/15/2018,"119.00","120.57","118.68","120.50","249,551"
06/14/2018,"118.08","120.15","118.08","119.65","293,302"
06/13/2018,"122.38","122.38","117.77","117.86","362,765"
06/12/2018,"121.80","122.81","120.68","122.22","222,819"
06/11/2018,"122.13","122.87","121.26","122.01","175,195"
06/08/2018,"122.49","124.14","120.92","122.01","211,842"
06/07/2018,"124.11","124.49","122.19","122.48","218,629"
06/06/2018,"121.84","123.60","121.84","123.17","235,214"
06/05/2018,"120.96","122.73","119.77","121.99","304,247"
06/04/2018,"121.75","122.12","121.00","121.66","180,309"
06/01/2018,"121.07","122.75","120.34","121.74","318,318"
05/31/2018,"122.08","122.91","119.54","120.24","640,904"
05/30/2018,"118.91","122.28","118.91","121.93","769,084"
05/29/2018,"119.11","119.47","117.17","118.16","295,026"
05/25/2018,"118.61","119.65","118.44","119.60","303,306"
05/24/2018,"118.17","119.12","117.84","119.00","263,763"
05/23/2018,"118.01","119.36","118.01","118.58","307,445"
05/22/2018,"119.34","120.32","118.31","118.67","313,740"
05/21/2018,"119.09","119.10","116.17","118.60","314,592"
05/18/2018,"118.47","119.23","116.73","118.39","483,590"
05/17/2018,"118.49","118.86","115.98","117.69","340,134"
05/16/2018,"116.67","119.27","116.52","118.43","331,830"
05/15/2018,"116.92","117.21","115.11","116.82","317,469"
05/14/2018,"120.00","120.43","117.09","117.53","333,850"
05/11/2018,"118.11","120.09","117.70","119.41","484,987"
05/10/2018,"120.19","120.20","118.05","118.37","222,969"
05/09/2018,"119.80","120.19","118.09","119.38","387,881"
05/08/2018,"117.56","119.93","116.80","119.28","401,037"
05/07/2018,"118.10","119.70","116.57","118.27","556,319"
05/04/2018,"118.81","120.93","116.64","117.37","672,791"
05/03/2018,"120.00","123.85","117.06","119.00","1,435,234"
05/02/2018,"124.75","125.58","121.74","122.99","1,479,476"
05/01/2018,"123.18","124.53","122.18","124.41","2,082,958"
04/30/2018,"122.00","129.02","120.10","122.61","3,375,119"
04/27/2018,"135.52","136.58","133.72","134.43","83,586"
04/26/2018,"137.37","137.67","134.83","135.16","101,953"
04/25/2018,"137.27","137.73","136.03","136.77","112,890"
04/24/2018,"136.70","137.75","136.06","137.49","221,931"
04/23/2018,"136.33","137.05","134.24","135.91","91,578"
04/20/2018,"136.42","137.61","135.04","135.98","104,927"
04/19/2018,"136.09","138.00","136.09","136.79","115,581"
04/18/2018,"136.70","138.46","135.51","136.76","143,046"
04/17/2018,"136.43","137.65","135.10","136.47","218,276"
04/16/2018,"129.61","137.65","129.61","135.94","430,977"
04/13/2018,"131.54","132.50","128.27","128.88","149,420"
04/12/2018,"131.39","132.34","130.67","131.04","91,918"
04/11/2018,"128.89","132.09","128.89","130.82","127,246"
04/10/2018,"131.59","133.28","128.66","129.19","107,097"
04/09/2018,"131.56","132.49","129.91","130.18","105,619"
04/06/2018,"132.65","133.96","130.27","131.15","145,472"
04/05/2018,"133.13","134.66","131.59","133.88","152,363"
04/04/2018,"128.66","133.92","126.61","132.78","144,419"
04/03/2018,"131.46","132.36","129.85","130.21","187,515"
04/02/2018,"133.17","133.97","130.15","131.01","199,583"
03/29/2018,"133.92","135.24","133.19","133.20","258,628"
03/28/2018,"134.63","135.80","133.41","133.76","127,061"
03/27/2018,"137.42","137.42","132.58","134.31","205,519"
03/26/2018,"135.57","137.45","134.01","136.50","183,832"
03/23/2018,"135.80","137.37","132.73","133.59","182,747"
03/22/2018,"137.12","139.44","135.37","135.44","119,921"
03/21/2018,"139.34","139.90","137.46","138.19","201,356"
03/20/2018,"141.31","141.58","139.01","139.49","176,548"
03/19/2018,"141.59","141.67","138.94","140.98","146,964"
03/16/2018,"142.83","142.83","140.85","141.78","302,923"
03/15/2018,"144.37","146.36","142.18","142.64","137,452"
03/14/2018,"146.94","147.65","143.53","143.93","199,523"
03/13/2018,"148.18","150.00","145.67","146.26","152,546"
03/12/2018,"148.82","148.82","146.20","147.80","103,298"
03/09/2018,"146.81","148.54","145.04","148.21","115,397"
03/08/2018,"147.77","148.71","145.42","145.97","122,783"
03/07/2018,"145.34","148.65","144.97","146.94","228,592"
03/06/2018,"145.32","146.44","142.80","145.98","146,708"
03/05/2018,"145.46","147.03","143.83","144.69","276,345"
03/02/2018,"142.14","146.99","140.74","146.09","210,396"
03/01/2018,"140.10","146.85","139.90","143.38","493,146"
02/28/2018,"139.94","142.67","138.86","140.50","202,268"
02/27/2018,"146.06","146.52","137.61","138.53","252,260"
02/26/2018,"144.72","146.07","141.77","142.46","210,575"
02/23/2018,"142.95","145.19","141.51","144.70","183,419"
02/22/2018,"143.68","145.24","141.98","142.12","90,957"
02/21/2018,"143.25","146.31","141.72","143.46","113,155"
02/20/2018,"141.55","144.05","141.17","142.78","116,514"
02/16/2018,"143.70","145.79","142.27","142.64","136,154"
02/15/2018,"144.62","145.69","142.61","144.55","86,497"
02/14/2018,"138.60","143.86","138.60","143.47","134,247"
02/13/2018,"138.68","140.11","137.79","139.80","84,666"
02/12/2018,"139.52","140.36","137.51","139.25","125,437"
02/09/2018,"137.27","139.92","133.92","138.78","271,532"
02/08/2018,"141.25","141.41","136.05","136.05","131,298"
02/07/2018,"141.23","144.35","141.00","141.09","222,805"
02/06/2018,"136.84","142.99","135.45","141.29","312,043"
02/05/2018,"144.70","145.33","138.59","140.24","212,809"
02/02/2018,"148.51","148.79","145.47","145.60","125,840"
02/01/2018,"151.68","151.76","148.31","149.08","237,575"
01/31/2018,"151.99","154.14","150.63","152.33","224,083"
01/30/2018,"151.06","153.83","148.92","151.53","160,596"
01/29/2018,"150.85","153.93","149.88","152.51","185,606"
01/26/2018,"148.07","151.97","147.73","151.85","250,454"
01/25/2018,"147.10","147.97","144.89","147.97","246,243"
01/24/2018,"145.25","147.45","143.51","145.51","247,349"
01/23/2018,"140.93","144.99","140.93","144.42","249,960"
01/22/2018,"139.20","140.97","138.55","140.75","173,583"
01/19/2018,"135.81","139.99","135.50","139.30","201,328"
01/18/2018,"137.14","137.92","135.45","135.89","182,341"
01/17/2018,"136.40","137.43","135.59","137.10","365,480"
01/16/2018,"137.33","138.42","135.28","135.81","117,299"
01/12/2018,"136.48","138.27","136.27","136.80","176,625"
01/11/2018,"135.38","137.00","135.09","136.33","163,873"
01/10/2018,"134.98","135.43","133.13","134.99","159,733"
01/09/2018,"135.92","136.77","135.15","135.34","155,823"
01/08/2018,"133.71","136.52","132.26","136.16","158,792"
01/05/2018,"136.71","136.85","133.48","134.28","234,059"
01/04/2018,"137.88","138.38","135.60","135.63","127,108"
01/03/2018,"136.14","137.68","135.53","137.29","118,754"
01/02/2018,"135.76","136.36","134.15","136.30","193,767"
