Date,Open,High,Low,Close,Volume
11/09/2018,"116.08","117.71","116.08","117.48","5,026,306"
11/08/2018,"115.38","116.50","115.25","116.06","2,925,092"
11/07/2018,"115.45","115.77","114.44","115.61","4,219,594"
11/06/2018,"114.03","115.35","113.86","115.21","3,913,449"
11/05/2018,"111.69","114.44","111.28","114.39","5,270,360"
11/02/2018,"111.49","112.10","109.63","111.17","6,705,770"
11/01/2018,"112.00","113.14","110.98","111.51","5,736,715"
10/31/2018,"113.49","113.49","111.19","112.38","6,449,473"
10/30/2018,"113.75","114.23","112.60","113.77","4,900,399"
10/29/2018,"111.29","113.31","111.14","112.89","5,705,997"
10/26/2018,"111.62","112.06","109.69","110.45","5,872,775"
10/25/2018,"112.96","113.27","111.42","112.85","6,712,939"
10/24/2018,"110.20","114.16","109.95","112.96","8,222,879"
10/23/2018,"108.93","110.53","108.32","110.13","4,484,123"
10/22/2018,"110.09","110.89","109.24","109.40","5,477,714"
10/19/2018,"108.59","110.60","108.49","110.29","5,109,005"
10/18/2018,"108.48","109.35","107.55","107.93","4,094,033"
10/17/2018,"107.21","108.78","107.19","108.31","4,495,857"
10/16/2018,"106.31","107.69","105.84","107.39","4,061,579"
10/15/2018,"105.20","106.65","105.17","105.63","3,805,689"
10/12/2018,"105.30","105.76","104.53","105.28","4,543,011"
10/11/2018,"108.21","108.48","104.90","105.06","5,755,112"
10/10/2018,"107.59","109.35","107.20","107.34","5,796,166"
10/09/2018,"108.68","108.94","107.52","108.12","4,105,678"
10/08/2018,"106.36","108.34","106.31","108.19","3,994,129"
10/05/2018,"106.25","107.01","105.98","106.49","3,438,074"
10/04/2018,"106.85","107.40","105.80","106.61","4,930,274"
10/03/2018,"109.21","109.71","107.17","107.52","6,107,483"
10/02/2018,"110.45","111.11","107.70","108.72","6,702,152"
10/01/2018,"112.15","112.48","110.67","110.71","5,064,669"
09/28/2018,"111.54","112.05","110.91","111.80","5,945,256"
09/27/2018,"111.43","112.40","110.91","111.05","3,841,618"
09/26/2018,"112.27","112.86","111.31","111.50","4,053,521"
09/25/2018,"112.64","112.75","111.76","111.97","3,538,656"
09/24/2018,"114.10","114.72","112.20","112.27","3,387,617"
09/21/2018,"115.26","115.52","114.84","114.91","6,989,548"
09/20/2018,"114.23","115.51","114.11","115.22","3,375,863"
09/19/2018,"113.95","114.24","113.46","113.77","2,844,869"
09/18/2018,"115.48","115.48","113.69","113.98","4,081,437"
09/17/2018,"114.60","115.45","114.22","115.40","3,092,582"
09/14/2018,"114.89","114.89","113.72","114.57","2,698,325"
09/13/2018,"114.49","115.01","113.69","114.99","3,808,143"
09/12/2018,"113.31","114.23","113.04","113.85","3,651,358"
09/11/2018,"111.85","113.75","111.85","113.33","2,807,253"
09/10/2018,"112.92","113.99","112.70","113.57","3,289,725"
09/07/2018,"112.85","113.50","111.51","112.74","3,834,064"
09/06/2018,"112.00","113.53","111.44","113.50","4,808,260"
09/05/2018,"110.76","113.17","110.70","113.12","4,392,105"
09/04/2018,"111.82","112.09","110.45","111.00","4,576,572"
08/31/2018,"111.77","112.58","111.26","112.01","4,248,805"
08/30/2018,"111.87","112.23","111.55","111.96","2,119,073"
08/29/2018,"111.30","112.12","111.22","112.05","2,403,189"
08/28/2018,"112.22","112.45","110.89","111.17","5,229,403"
08/27/2018,"112.58","112.77","111.83","112.41","3,155,717"
08/24/2018,"111.87","112.53","111.80","112.15","3,677,721"
08/23/2018,"112.17","112.23","111.51","111.93","4,509,100"
08/22/2018,"113.70","113.82","111.96","112.24","3,861,109"
08/21/2018,"115.25","115.25","113.65","113.72","4,667,719"
08/20/2018,"114.99","115.85","114.60","114.84","3,676,022"
08/17/2018,"114.00","115.09","114.00","114.96","3,391,709"
08/16/2018,"113.74","114.73","113.37","114.25","4,504,643"
08/15/2018,"112.76","113.74","112.25","113.45","6,513,277"
08/14/2018,"112.70","113.49","112.11","113.10","3,836,737"
08/13/2018,"112.81","113.14","112.01","113.02","3,170,097"
08/10/2018,"113.59","113.97","112.57","112.87","3,711,872"
08/09/2018,"114.12","114.12","113.38","113.70","4,115,379"
08/08/2018,"114.52","114.85","113.47","113.49","5,173,261"
08/07/2018,"116.45","116.45","113.53","114.22","6,919,565"
08/06/2018,"117.25","118.44","116.90","117.38","6,704,962"
08/03/2018,"114.77","116.70","114.37","116.30","3,934,466"
08/02/2018,"113.60","114.93","113.09","114.69","4,167,239"
08/01/2018,"114.42","114.53","113.23","113.61","4,169,179"
07/31/2018,"114.66","115.49","114.11","115.00","4,892,122"
07/30/2018,"113.78","114.59","113.67","114.18","3,621,803"
07/27/2018,"114.77","115.35","114.03","114.28","4,563,735"
07/26/2018,"116.14","116.90","114.88","115.00","5,096,320"
07/25/2018,"114.94","115.67","114.50","115.21","5,450,520"
07/24/2018,"114.14","114.92","113.85","114.74","5,095,050"
07/23/2018,"115.52","115.98","113.58","114.39","7,769,312"
07/20/2018,"115.75","116.79","115.22","116.01","27,610,000"
07/19/2018,"114.77","116.59","114.75","115.77","9,241,278"
07/18/2018,"114.92","115.00","113.89","114.83","5,379,211"
07/17/2018,"113.47","115.03","113.47","114.88","6,783,841"
07/16/2018,"112.56","113.12","111.75","112.96","5,413,797"
07/13/2018,"111.68","112.79","111.62","112.69","4,417,072"
07/12/2018,"112.54","112.71","110.97","111.53","5,500,136"
07/11/2018,"112.64","112.94","112.10","112.54","5,521,425"
07/10/2018,"110.62","113.00","109.68","112.89","16,107,180"
07/09/2018,"109.13","109.30","107.52","107.76","7,866,386"
07/06/2018,"109.49","110.02","108.97","109.56","4,387,271"
07/05/2018,"108.91","109.62","108.00","109.55","4,870,442"
07/03/2018,"108.58","109.57","108.06","108.80","3,769,084"
07/02/2018,"108.70","110.00","108.31","109.53","4,711,946"
06/29/2018,"108.72","109.50","107.80","108.87","4,721,408"
06/28/2018,"108.42","109.30","108.30","108.68","4,297,621"
06/27/2018,"108.37","108.96","107.62","108.27","6,229,171"
06/26/2018,"109.05","109.17","107.47","108.05","5,034,143"
06/25/2018,"107.71","109.59","107.71","108.99","5,183,024"
06/22/2018,"107.24","108.67","107.14","108.37","5,709,358"
06/21/2018,"106.57","107.43","106.30","107.24","6,550,685"
06/20/2018,"105.73","106.11","105.36","105.81","4,601,418"
06/19/2018,"105.49","106.68","105.22","105.96","5,504,407"
06/18/2018,"107.01","107.21","104.83","105.38","5,971,395"
06/15/2018,"105.10","107.75","104.82","107.61","10,573,000"
06/14/2018,"105.26","105.36","104.43","105.13","4,812,635"
06/13/2018,"104.16","105.60","104.16","105.27","7,553,461"
06/12/2018,"103.23","104.55","102.82","104.48","5,075,912"
06/11/2018,"102.61","103.41","102.27","103.21","3,984,511"
06/08/2018,"101.18","102.61","101.18","102.49","4,795,523"
06/07/2018,"100.51","101.51","100.33","101.16","5,052,853"
06/06/2018,"100.40","100.86","99.82","100.83","3,946,695"
06/05/2018,"100.46","100.96","99.88","100.21","4,851,861"
06/04/2018,"100.77","101.09","100.03","100.12","3,931,982"
06/01/2018,"100.54","100.93","99.65","100.25","4,414,613"
05/31/2018,"101.15","101.30","99.66","100.25","8,270,053"
05/30/2018,"101.66","102.24","101.09","101.83","6,256,583"
05/29/2018,"100.00","101.29","100.00","101.10","8,302,569"
05/25/2018,"100.18","101.11","99.90","100.31","5,324,275"
05/24/2018,"100.31","100.58","99.76","100.18","4,696,707"
05/23/2018,"99.93","100.60","99.61","100.45","6,249,855"
05/22/2018,"99.78","100.46","99.43","99.93","6,807,646"
05/21/2018,"98.22","99.98","98.06","99.51","6,678,100"
05/18/2018,"98.31","98.45","97.32","97.51","6,893,957"
05/17/2018,"97.55","97.99","97.15","97.92","6,531,126"
