Date,Open,High,Low,Close,Volume
07/24/2018,"80.47","80.85","80.33","80.40","493,150"
07/23/2018,"81.58","81.64","81.06","81.11","317,350"
07/20/2018,"80.87","81.50","80.80","81.43","481,123"
07/19/2018,"80.17","80.41","79.74","80.19","278,731"
07/18/2018,"79.60","79.73","79.22","79.61","383,270"
07/17/2018,"79.07","79.37","79.04","79.14","491,814"
07/16/2018,"79.83","80.12","79.77","79.91","254,971"
07/13/2018,"79.25","79.70","79.22","79.70","325,625"
07/12/2018,"79.53","79.81","79.28","79.39","386,605"
07/11/2018,"79.85","80.25","79.59","79.75","275,558"
07/10/2018,"80.06","80.25","79.95","80.13","445,508"
07/09/2018,"80.58","80.66","80.04","80.07","1,125,923"
07/06/2018,"80.41","80.80","80.36","80.56","261,392"
07/05/2018,"79.74","80.02","79.54","79.99","490,317"
07/03/2018,"79.49","79.77","79.13","79.43","1,519,903"
07/02/2018,"77.48","78.05","77.48","77.91","367,166"
06/29/2018,"77.02","77.44","76.68","77.43","1,279,285"
06/28/2018,"76.39","76.67","76.31","76.50","586,110"
06/27/2018,"76.24","76.54","75.56","75.59","970,904"
06/26/2018,"75.74","76.12","75.57","75.80","435,388"
06/25/2018,"75.94","76.03","75.61","75.66","851,741"
06/22/2018,"75.04","76.08","74.95","75.83","725,592"
06/21/2018,"74.90","75.01","74.04","74.07","400,941"
06/20/2018,"74.97","75.05","74.64","74.69","1,122,077"
06/19/2018,"74.01","74.41","73.92","74.35","449,110"
06/18/2018,"73.87","74.02","73.59","73.86","475,657"
06/15/2018,"74.96","74.99","74.63","74.76","631,918"
06/14/2018,"74.59","75.17","74.39","74.73","610,084"
06/13/2018,"75.78","76.00","75.52","75.79","542,966"
06/12/2018,"75.67","75.76","75.43","75.45","462,598"
06/11/2018,"75.56","75.58","75.32","75.36","418,014"
06/08/2018,"74.42","74.78","74.31","74.73","580,433"
06/07/2018,"74.76","75.02","74.65","74.78","366,622"
06/06/2018,"74.71","75.37","74.40","75.37","588,428"
06/05/2018,"76.19","76.19","75.47","75.73","314,193"
06/04/2018,"76.43","76.50","76.00","76.07","249,769"
06/01/2018,"75.74","76.13","75.60","76.02","404,303"
05/31/2018,"76.26","76.35","75.37","75.67","850,451"
05/30/2018,"76.74","76.75","76.01","76.23","385,464"
05/29/2018,"76.65","76.92","76.35","76.55","433,387"
05/25/2018,"76.71","77.08","76.60","76.82","407,471"
05/24/2018,"76.55","76.77","76.29","76.70","425,985"
05/23/2018,"76.25","76.29","75.63","75.96","327,047"
05/22/2018,"76.85","77.10","76.34","76.40","353,025"
05/21/2018,"77.17","77.72","77.17","77.72","321,843"
05/18/2018,"77.30","77.42","77.00","77.16","266,859"
05/17/2018,"76.79","77.00","76.70","76.95","283,131"
05/16/2018,"76.89","77.08","76.68","76.73","437,668"
05/15/2018,"76.42","76.99","76.29","76.55","306,931"
05/14/2018,"77.75","77.76","77.09","77.14","222,136"
05/11/2018,"77.70","77.85","77.33","77.41","553,871"
05/10/2018,"77.13","77.36","77.02","77.31","480,042"
05/09/2018,"76.87","77.26","76.74","77.09","291,160"
05/08/2018,"76.66","76.97","76.29","76.67","448,491"
05/07/2018,"77.34","77.44","77.08","77.35","478,689"
05/04/2018,"75.84","76.38","75.80","76.30","277,366"
05/03/2018,"76.23","76.29","75.85","76.05","409,905"
05/02/2018,"76.43","76.72","76.02","76.10","417,633"
05/01/2018,"77.26","77.49","76.51","76.77","449,511"
04/30/2018,"77.71","77.80","77.28","77.36","205,778"
04/27/2018,"77.24","77.60","76.85","77.52","228,022"
04/26/2018,"77.35","77.38","77.01","77.20","337,303"
04/25/2018,"76.27","76.50","76.02","76.44","301,786"
04/24/2018,"77.34","77.39","76.41","76.56","723,619"
04/23/2018,"76.52","76.71","76.40","76.62","453,440"
04/20/2018,"76.76","77.23","76.69","76.83","648,057"
04/19/2018,"77.62","77.87","77.19","77.32","1,214,928"
04/18/2018,"77.64","77.80","77.45","77.51","652,716"
04/17/2018,"77.71","78.09","77.57","77.83","764,944"
04/16/2018,"77.87","77.90","77.49","77.50","677,846"
04/13/2018,"79.49","79.73","79.16","79.61","378,431"
04/12/2018,"79.12","79.34","78.85","78.89","327,089"
04/11/2018,"80.00","80.30","79.70","79.80","253,907"
04/10/2018,"79.72","80.33","79.70","80.30","511,207"
04/09/2018,"79.60","80.00","79.32","79.51","570,793"
04/06/2018,"79.20","79.44","78.75","79.05","724,444"
04/05/2018,"78.09","78.72","77.94","78.51","294,678"
04/04/2018,"77.18","78.25","77.09","78.17","379,796"
04/03/2018,"78.31","78.31","77.33","77.97","351,353"
04/02/2018,"79.14","79.25","77.70","78.18","501,990"
03/29/2018,"79.19","79.60","78.92","79.05","368,374"
03/28/2018,"78.49","79.62","78.21","78.93","368,963"
03/27/2018,"77.91","78.14","77.07","77.33","574,232"
03/26/2018,"78.22","78.41","77.47","78.17","327,916"
03/23/2018,"78.33","78.51","77.07","77.11","646,771"
03/22/2018,"78.29","78.50","77.52","77.61","652,047"
03/21/2018,"78.96","79.12","78.28","78.55","377,629"
03/20/2018,"78.99","79.54","78.88","79.50","442,543"
03/19/2018,"79.71","80.11","79.52","80.00","552,051"
03/16/2018,"80.58","80.76","80.36","80.60","479,288"
03/15/2018,"80.36","80.83","80.31","80.51","391,374"
03/14/2018,"80.94","81.02","80.60","80.72","246,951"
03/13/2018,"80.98","81.03","80.23","80.30","771,306"
03/12/2018,"80.53","80.75","80.51","80.69","311,144"
03/09/2018,"80.22","80.51","80.01","80.50","338,857"
03/08/2018,"79.47","79.89","79.43","79.73","718,415"
03/07/2018,"79.03","79.13","78.53","79.03","853,575"
03/06/2018,"79.78","79.91","79.52","79.65","334,807"
03/05/2018,"79.15","80.00","79.11","79.99","437,658"
03/02/2018,"79.14","79.23","78.18","78.94","468,304"
03/01/2018,"78.91","79.32","78.00","78.58","471,635"
02/28/2018,"80.68","80.68","79.52","79.53","409,294"
02/27/2018,"81.21","81.25","80.57","80.76","402,487"
02/26/2018,"81.56","81.81","81.20","81.73","349,374"
02/23/2018,"80.90","81.27","80.82","80.98","321,933"
02/22/2018,"80.31","80.97","80.20","80.59","692,606"
02/21/2018,"79.98","80.47","79.40","79.41","1,028,553"
02/20/2018,"80.10","80.39","79.84","79.86","755,358"
02/16/2018,"81.95","82.00","81.31","81.34","596,535"
02/15/2018,"81.51","82.25","81.28","82.03","718,047"
02/14/2018,"81.97","83.40","81.84","83.25","321,524"
02/13/2018,"81.82","81.96","81.48","81.66","259,943"
02/12/2018,"81.67","82.46","81.64","82.28","333,195"
02/09/2018,"81.59","81.77","80.00","81.48","743,786"
02/08/2018,"82.27","82.28","80.50","81.38","543,515"
02/07/2018,"82.83","83.18","82.21","82.29","777,397"
02/06/2018,"82.31","83.12","81.59","82.90","725,907"
02/05/2018,"84.04","84.52","79.89","82.69","671,895"
02/02/2018,"85.69","85.69","85.07","85.28","526,202"
02/01/2018,"86.54","86.95","86.29","86.76","365,418"
01/31/2018,"86.83","87.00","86.02","86.40","383,482"
01/30/2018,"86.28","86.38","85.81","85.97","430,108"
01/29/2018,"86.11","86.22","85.62","85.68","257,096"
01/26/2018,"86.58","86.86","86.43","86.76","617,847"
01/25/2018,"86.94","87.51","85.65","86.05","567,611"
01/24/2018,"87.55","87.85","86.87","86.97","519,960"
01/23/2018,"86.68","87.11","86.38","87.07","1,099,322"
01/22/2018,"85.79","85.91","85.59","85.80","324,776"
01/19/2018,"85.72","85.81","85.38","85.60","596,560"
01/18/2018,"86.22","86.43","85.96","86.25","341,409"
01/17/2018,"86.04","86.48","85.99","86.28","332,204"
01/16/2018,"86.08","86.27","85.70","86.20","603,170"
01/12/2018,"84.85","85.24","84.63","85.10","339,560"
01/11/2018,"84.73","84.86","84.29","84.52","627,359"
01/10/2018,"85.24","85.27","84.76","85.07","521,971"
01/09/2018,"85.90","86.00","85.51","85.89","765,201"
01/08/2018,"85.79","85.80","85.37","85.48","382,339"
01/05/2018,"85.60","85.79","85.33","85.72","231,268"
01/04/2018,"85.52","85.68","85.22","85.33","438,104"
01/03/2018,"84.85","85.49","84.81","85.28","884,778"
01/02/2018,"86.05","86.26","85.35","85.63","1,197,012"
